conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onset_lat,onset_lon,onset_loc,onset_loc_prec,onset_loc_sovereignty,common_name,start_date2_changed,start_prec2_changed,coder,coder_remarks,year_diff,onset2,onset3,onset4,onset5,onset6,onset7,onset8,onset9,primary_onset,,
410,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1998,1,0,4,1998-06-07,1,1998-06-07,1,0,,,404,"433, 438",,,404,4,25.1,11.850,-15.583,"(11.85, -15.5833)",1,Guinea-Bissau,Guinea-Bissau Civil War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
411,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,,2,,1998,1,0,4,1998-09-03,1,1998-09-22,1,1,1998-09-28,,570,"560, 571",,,570,4,25.1,-29.299,28.489,"(-29.2992, 28.4893)",1,Lesotho,Operation Boleas,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,,1,Kosovo,1998,2,1,3,1996-04-22,1,1998-03-06,2,0,,,345,,,,345,1,25.1,42.583,21.000,"(42.5833, 21)",4,Serbia (Yugoslavia),Kosovo Conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1977,1,0,3,1974-08-31,4,1977-12-31,5,0,,,530,,,,530,4,25.1,,,,,,,0,0,Divya Saikumar,Cannot find information on this conflict,-10,1,1,1,1,1,1,1,1,1,,
413,Ethiopia,Government of Ethiopia,97,Government of Cuba,OLF,551,,1,Oromiya,1980,1,0,4,1974-08-31,4,1980-12-31,5,0,,,530,40,,,530,4,25.1,,,,,,,0,0,Divya Saikumar,Cannot find information on this conflict,2,1,0,0,0,0,0,0,0,0,,
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1983,1,1,3,1974-08-31,4,1983-07-31,3,0,,,530,,,,530,4,25.1,,,,,,,0,0,Divya Saikumar,Cannot find information on this conflict,2,1,0,0,0,0,0,0,0,0,,
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1994,1,1,3,1974-08-31,4,1994-12-31,5,0,,,530,,,,530,4,25.1,9.133,42.078,"(9.1331, 42.0783)",1,Ethiopia,Oromo Insurgency,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1998,1,1,3,1974-08-31,4,1998-12-31,5,0,,,530,,,,530,4,25.1,8.000,38.000,"(8, 38)",6,Ethiopia,Oromo Insurgency,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
413,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2015,1,1,3,1974-08-31,4,2015-12-31,5,0,,,530,,,,530,4,25.1,3.522,39.055,"(3.5216, 39.0547)",1,Kenya,Oromo Insurgency,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
413,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2019,1,1,3,1974-08-31,4,2019-10-06,2,0,,,530,,,,530,4,25.1,5.548,37.868,"(5.5475, 37.8678)",5,Ethiopia,Oromo Insurgency,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
414,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,1999,1,0,3,1999-08-29,1,1999-09-02,2,1,1999-09-09,,365,,,,365,1,25.1,42.620,47.288,"(42.6203, 47.2884)",2.1,Russia (Soviet Union),Dagestan War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
415,Uzbekistan,Government of Uzbekistan,133,,IMU,359,,2,,1999,1,0,3,1999-02-16,1,1999-03-30,1,0,,,704,,,,704,3,25.1,39.535,64.399,"(39.5354, 64.3992)",2.1,Uzbekistan,Batken incursions,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
415,Uzbekistan,Government of Uzbekistan,133,,JIG,360,,2,,2004,1,0,3,1999-02-16,1,2004-03-30,1,1,2004-07-30,,704,,,,704,3,25.1,41.317,69.250,"(41.3167, 69.25)",1,Uzbekistan,Batken incursions (Tashkent bombings),0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
416,Central African Republic,Government of Central African Republic,86,Government of Libya,Military faction (forces of André Kolingba),552,,2,,2001,1,0,4,2001-05-27,1,2001-06-01,1,0,,,482,620,,,482,4,25.1,4.367,18.583,"(4.3667, 18.5833)",1,Central African Republic,CAR coup attempt,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
416,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,,2,,2006,1,0,4,2001-05-27,1,2006-11-28,2,1,2006-12-01,,482,220,,,482,4,25.1,9.608,21.686,"(9.6084, 21.6864)",1,Central African Republic,CAR coup attempt,0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
416,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2009,1,0,3,2001-05-27,1,2009-11-26,1,0,,,482,,,,482,4,25.1,9.199,20.491,"(9.1990, 20.4911)",2.1,Central African Republic,CAR coup attempt,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
416,Central African Republic,Government of Central African Republic,86,"Government of Bangladesh, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Congo, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of France, Government of Gabon, Government of Gambia, Government of Ghana, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Ivory Coast, Government of Jordan, Government of Mali, Government of Mauritania, Government of Morocco, Government of Nepal, Government of Niger, Government of Pakistan, Government of Peru, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Serbia (Yugoslavia), Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Tanzania, Government of Togo, Government of Tunisia, Government of Yemen (North Yemen), Government of Zambia",anti-Balaka,4201,,2,,2017,1,1,4,2001-05-27,1,2017-11-26,1,0,,,482,"135, 220, 230, 235, 310, 345, 360, 380, 420, 432, 433, 434, 435, 436, 437, 438, 439, 452, 461, 471, 481, 484, 490, 510, 516, 517, 522, 551, 600, 616, 651, 663, 678, 770, 771, 780, 790, 811, 850",,,482,4,25.1,6.542,21.986,"(6.5423, 21.9863)",1,Central African Republic,CAR coup attempt (Central African Republic Civil War),0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
417,North Macedonia,Government of North Macedonia,47,,UCK,361,,2,,2001,1,0,3,2000-01-11,1,2001-05-03,1,1,2001-08-17,,343,,,,343,1,25.1,42.000,20.967,"(42, 20.9667)",2.1,North Macedonia,Macedonian Crisis of 2001,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
418,United States of America,Government of United States of America,3,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida,769,,2,,2001,2,1,4,2000-10-12,1,2001-09-11,1,0,,,2,"20, 200, 220, 260, 290, 325, 640, 900",,,2,5,25.1,38.877,-77.102,"(38.8771, -77.1019)",1,United States of America,War on Terror,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
418,United States of America,Government of United States of America,3,Government of Afghanistan,al-Qaida,769,,2,,2019,1,1,4,2000-10-12,1,2019-07-31,2,1,2019-09-07,,2,700,,,2,5,25.1,33.789,68.931,"(33.7888, 68.931)",1,Afghanistan,War on Terror,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
419,Ivory Coast,Government of Ivory Coast,76,,"MPCI, MPIGO","556, 557",,2,,2002,1,0,3,2002-09-19,1,2002-09-20,2,0,,,437,,,,437,4,25.1,5.341,-4.028,"(5.3411, -4.0281)",1,Ivory Coast,Ivorian Civil War (First),0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
419,Ivory Coast,Government of Ivory Coast,76,,"FDSI-CI, FRCI","1125, 558",,2,,2011,1,0,3,2002-09-19,1,2011-02-25,2,1,2011-04-27,,437,,,,437,4,25.1,6.921,-8.209,"(6.9214, -8.2092)",1,Ivory Coast,Ivorian Civil War (Second),0,0,Divya Saikumar,,7,1,1,1,1,1,1,0,0,0,,
420,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America","156, 28, 3",,Government of Iraq,116,,2,,2003,2,1,2,2003-03-20,1,2003-03-23,1,1,2003-04-28,,"900,  200,  2",,645,,"2, 200, 645, 900","1, 2, 3, 5",25.1,33.000,44.000,"(33, 44)",6,Iraq,Iraq War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
421,India,Government of India,141,,ABSU,362,,1,Bodoland,1989,1,0,3,1989-02-16,1,1989-03-16,5,0,,,750,,,,750,3,25.1,26.000,93.000,"(26, 93)",4,India,Bodo Insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
421,India,Government of India,141,,NDFB,363,,1,Bodoland,1994,1,0,3,1989-02-16,1,1994-07-23,2,1,1994-07-24,,750,,,,750,3,25.1,26.000,93.000,"(26, 93)",4,India,Bodo Insurgency,0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
421,India,Government of India,141,,NDFB,363,,1,Bodoland,1996,1,0,3,1989-02-16,1,1996-10-28,1,0,,,750,,,,750,3,25.1,26.176,91.763,"(26.1761, 91.7629)",2.1,India,Bodo Insurgency,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
421,India,Government of India,141,,NDFB,363,,1,Bodoland,2001,1,0,3,1989-02-16,1,2001-08-04,1,0,,,750,,,,750,3,25.1,26.417,91.433,"(26.4167, 91.4333)",3,India,Bodo Insurgency,0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
421,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2009,1,0,3,1989-02-16,1,2009-06-11,1,0,,,750,,,,750,3,25.1,25.803,93.468,"(25.8032, 93.4677)",2.1,India,Bodo Insurgency,0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
421,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2013,1,0,3,1989-02-16,1,2013-12-11,1,0,,,750,,,,750,3,25.1,26.654,90.639,"(26.6539, 90.6394)",3,India,Bodo Insurgency,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
422,Myanmar (Burma),Government of Myanmar (Burma),144,,UWSA,364,,1,Wa,1997,1,0,3,1997-03-16,5,1997-03-16,5,1,1997-07-15,,775,,,,775,3,25.1,22.000,98.000,"(22, 98)",4,Myanmar (Burma),Conflict between Myanmar and UWSA,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
423,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2003,1,0,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,25.1,6.201,101.267,"(6.2013, 101.2665)",1,Thailand,South Thailand Insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
424,Nigeria,Government of Nigeria,84,,Ahlul Sunnah Jamaa,559,,1,Northern Nigeria,2004,1,0,3,2003-12-22,1,2004-01-06,1,1,2004-10-08,,475,,,,475,4,25.1,13.098,12.495,"(13.0977, 12.4952)",5,Nigeria,Boko Haram Insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
425,Nigeria,Government of Nigeria,84,,NDPVF,560,,1,Niger Delta,2004,1,0,3,2004-06-04,1,2004-06-04,1,1,2004-09-20,,475,,,,475,4,25.1,4.794,6.914,"(4.7940, 6.9139)",1,Nigeria,Niger Delta Insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,1990,1,0,3,1986-09-30,4,1990-07-10,1,0,,,666,,,,666,2,25.1,33.449,35.521,"(33.4492, 35.5209)",1,Lebanon,South Lebanon Conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,2006,2,1,3,1986-09-30,4,2006-07-13,1,1,2006-12-19,,666,,,,666,2,25.1,31.500,34.750,"(31.5, 34.75)",6,Israel,South Lebanon Conflict,0,0,Divya Saikumar,,6,1,1,1,1,1,0,0,0,0,,
426,Israel,Government of Israel,121,,Hezbollah,366,,1,Southern Lebanon,2023,1,1,3,1986-09-30,4,2023-10-18,1,0,,,666,,,,666,2,25.1,33.198,35.355,"(33.1977, 35.3553)",5,Lebanon,South Lebanon Conflict (Third Lebanon War),0,0,Divya Saikumar,,17,1,1,1,1,1,1,1,1,0,,
427,"Tanzania, Uganda",Government of Tanzania,92,,Government of Uganda,90,,1,Kagera Salient,1978,1,0,2,1978-11-11,2,1978-11-15,2,1,1978-11-16,,510,,500,,"500, 510",4,25.1,-1.300,31.263,"(-1.3, 31.2625)",5,Tanzania,Uganda–Tanzania War,0,0,Divya Saikumar,There are no confirmed numbers but this is where the fighting is said to have occurred and this is a region where the fighting is said to have occured,-10,1,1,1,1,1,1,1,1,1,,
428,Mauritania,Government of Mauritania,74,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1975,1,0,3,1975-12-10,1,1975-12-19,2,0,,,435,,,,435,4,25.1,20.832,-17.091,"(20.8317, -17.0908)",5,Western Sahara,Western Sahara War (Battles of La Güera and Tichla),0,0,Divya Saikumar,"Numbers of deaths and region are not confirmed, only estimated.",-10,1,1,1,1,1,1,1,1,1,,
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,,BDK,561,,1,Kongo Kingdom,2007,1,0,3,1998-07-02,1,2007-02-01,2,0,,,490,,,,490,4,25.1,-5.850,13.050,"(-5.85, 13.05)",1,Democratic Republic of Congo (Zaire),Bas Congo conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",BDK,561,,1,Kongo Kingdom,2017,1,0,4,1998-07-02,1,2017-08-07,1,1,2017-08-31,,490,"510, 553, 560",,,490,4,25.1,-5.817,13.483,"(-5.8167, 13.4833)",4,Democratic Republic of Congo (Zaire),Bas Congo conflict (BDK Crackdown),0,0,Divya Saikumar,,9,1,1,1,1,1,1,1,1,0,,
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",BDK,561,,1,Kongo Kingdom,2020,1,0,4,1998-07-02,1,2020-04-22,1,1,2020-04-24,,490,"510, 553, 560",,,490,4,25.1,-5.700,14.033,"(-5.7, 14.0333)",1,Democratic Republic of Congo (Zaire),Bas Congo conflict,0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
430,Niger,Government of Niger,75,,FLAA,524,,2,,1991,1,0,3,1991-10-25,1,1991-12-31,3,0,,,436,,,,436,4,25.1,16.000,8.000,"(16, 8)",6,Niger,Tuareg rebellion,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
430,Niger,Government of Niger,75,,UFRA,526,,2,,1997,1,0,3,1991-10-25,1,1997-10-19,1,1,1997-11-28,,436,,,,436,4,25.1,18.000,8.500,"(18, 8.5)",5,Niger,Tuareg rebellion,0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
430,Niger,Government of Niger,75,,MNJ,562,,2,,2007,1,0,3,1991-10-25,1,2007-04-30,1,0,,,436,,,,436,4,25.1,16.000,8.000,"(16, 8)",6,Niger,Tuareg rebellion,0,0,Divya Saikumar,,10,1,1,1,1,1,1,1,1,0,,
430,Niger,Government of Niger,75,"Government of Burkina Faso, Government of Chad, Government of France, Government of United States of America",JNIM,6716,,2,,2021,1,0,4,1991-10-25,1,2021-12-09,3,0,,,436,"2, 220, 439, 483",,,436,4,25.1,13.267,1.028,"(13.2668, 1.0284)",2.1,Niger,Tuareg rebellion (Sahel Insurgency),0,0,Divya Saikumar,,13,1,1,1,1,1,1,1,1,0,,
431,"Afghanistan, Russia (Soviet Union)",Government of Afghanistan,130,,Government of Russia (Soviet Union),57,,2,,1979,1,0,2,1979-12-27,1,1979-12-27,1,1,1979-12-28,,700,,365,,"365, 700","1, 3",25.1,34.454,69.113,"(34.4544, 69.1131)",2.2,Afghanistan,Soviet-Afghan War (Operation Storm-333),0,0,Divya Saikumar,"Unconfirmed number of deaths but 1 source says 150 were captured as well as an unknown number of guards killed. This attack occurred at the Tajbeg Palace in Kabul, so the precision value is coded as 100 km around this palace to account for other fighting from the Soviet invasion.",-10,1,1,1,1,1,1,1,1,1,,
432,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,2007,1,0,3,2007-10-07,1,2007-11-28,1,0,,,365,,,,365,1,25.1,42.708,47.613,"(42.708, 47.613)",3,Russia (Soviet Union),North Caucasus insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
434,India,Government of India,141,,PULF,369,,1,Islamic State,2008,1,0,3,2000-06-20,1,2008-12-04,1,1,2008-12-22,,750,,,,750,3,25.1,25.000,94.000,"(25, 94)",4,India,Insurgency in Manipur,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
435,"Djibouti, Eritrea",Government of Djibouti,96,,Government of Eritrea,98,,1,Common border,2008,1,0,2,2008-06-10,1,2008-06-11,2,1,2008-06-11,,522,,531,,"522, 531",4,25.1,12.713,43.137,"(12.7125, 43.1367)",1,Djibouti,Djiboutian–Eritrean border conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
436,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1977,1,0,3,1977-12-31,5,1977-12-31,5,0,,,530,,,,530,4,25.1,,,,,,Ogaden War,0,0,Divya Saikumar,Can't find information on SALF,-10,1,1,1,1,1,1,1,1,1,,
437,Ethiopia,Government of Ethiopia,97,,SLM,1055,,1,Sidamaland,1981,2,1,3,1981-03-21,2,1981-03-21,2,1,1981-03-21,,530,,,,530,4,25.1,6.583,38.569,"(6.5831, 38.5689)",4,Ethiopia,Ogaden War (SLF),0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
437,Ethiopia,Government of Ethiopia,97,,SLM,1055,,1,Sidamaland,1983,1,1,3,1981-03-21,2,1983-03-16,1,1,1983-12-31,,530,,,,530,4,25.1,6.803,38.509,"(6.8031, 38.5086)",3,Ethiopia,Ogaden War (reprisal for SLF),0,0,Divya Saikumar,"It is unclear if this is the first 25 deaths. The date given by the source is April 1, 1983 but UCDP gives March 16th of the same year.",2,1,0,0,0,0,0,0,0,0,,
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2009,1,0,3,2009-08-27,1,2009-08-29,2,1,2009-12-31,,775,,,,775,3,25.1,22.000,98.000,"(22, 98)",6,Myanmar (Burma),Kokang Incident (2009),0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2014,1,0,3,2009-08-27,1,2014-12-22,5,0,,,775,,,,775,3,25.1,17.943,97.703,"(17.9427, 97.7027)",5,Myanmar (Burma),Kokang Incident,0,0,Divya Saikumar,,5,1,1,1,1,0,0,0,0,0,,
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2017,1,0,3,2009-08-27,1,2017-03-06,1,1,2017-03-12,,775,,,,775,3,25.1,23.583,98.500,"(23.5833, 98.5)",1,Myanmar (Burma),Kokang incident (Northern Alliance conflict),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2021,1,0,3,2009-08-27,1,2021-08-28,1,1,2021-12-26,,775,,,,775,3,25.1,23.957,98.129,"(23.9571, 98.1291)",5,Myanmar (Burma),Kokang incident (Myanmar civil war),0,0,Divya Saikumar,,4,1,1,1,0,0,0,0,0,0,,
439,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,2023,1,0,3,2009-08-27,1,2023-11-22,1,0,,,775,,,,775,3,25.1,23.583,98.500,"(23.5833, 98.5)",2.1,Myanmar (Burma),Kokang incident (Three Brotherhood Alliance’s Operation 1027),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
440,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1973,1,0,3,1973-01-11,2,1973-02-28,4,0,,,775,,,,775,3,25.1,,,,,,Myanmar (Burma)-LNUP conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
442,Mauritania,Government of Mauritania,74,Government of France,AQIM,539,,2,,2010,1,0,4,2008-09-15,1,2010-09-18,2,1,2010-09-18,,435,220,,,435,4,25.1,16.606,-4.460,"(16.6056, -4.4598)",1,Mali,Mauritanian-French joint operation against AQIM,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11342,India,Government of India,141,,GNLA,1163,,1,Garoland,2012,1,0,3,1997-05-29,1,2012-11-15,1,1,2012-12-21,,750,,,,750,3,25.1,25.936,90.656,"(25.9355, 90.6559)",1,India,GNLA Insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11342,India,Government of India,141,,GNLA,1163,,1,Garoland,2014,1,0,3,1997-05-29,1,2014-07-01,1,1,2014-11-27,,750,,,,750,3,25.1,25.983,90.782,"(25.9828, 90.7821)",2.1,India,GNLA Insurgency (Operation Hill Storm),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1967,2,1,2,1967-06-05,1,1967-06-05,1,1,1967-06-10,,651,,666,,"651, 666",2,25.1,29.500,34.000,"(29.5000, 34.0000)",5,Egypt,Six-Day War,0,0,Divya Saikumar,"Attacks on Egyptian Air Bases in Sinai, but not sure where or how many deaths. There were also efforts to take back the Sinai peninsula by Israel against Egypt.",-10,1,1,1,1,1,1,1,1,1,,
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1969,1,1,2,1967-06-05,1,1969-03-06,1,0,,,651,,666,,"651, 666",2,25.1,30.558,32.339,"(30.5578, 32.3386)",5,Egypt,Six-Day War (War of Attrition),0,0,Divya Saikumar,"There was a violent attack on March 8th east of the Suez Canal, but the numbers of casualties are not confirmed. Date is changed from March 6 to March 8.",2,1,0,0,0,0,0,0,0,0,,
11343,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1973,2,1,2,1967-06-05,1,1973-10-06,1,1,1973-10-24,,651,,666,,"651, 666",2,25.1,,,,,Syria/Egypt,Six-Day War (Yom Kippur War),0,0,Divya Saikumar,Egypt and Syria launched a surprise attack against Israel along the eastern part of Suez Canal and in the Golan Heights. Israel is confirmed to have suffered heavy casualties on October 8th. Not sure what coordinate to put because not sure where the deaths occurred. Date is changed to October 8th from October 6th,3,1,1,0,0,0,0,0,0,0,,
11344,Sudan,Government of Sudan,112,,Republic of South Sudan,1129,,1,Abyei,2011,1,0,3,2011-05-01,1,2011-05-19,1,1,2011-06-15,,625,,,,625,4,25.1,7.333,31.416,"(7.3333, 31.416)",3,Sudan,Abyei conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11345,South Sudan,Government of South Sudan,113,,"SSDM/A, SSLM/A","1108, 1124",,2,,2011,1,0,3,2011-08-20,2,2011-08-20,2,0,,,626,,,,626,4,25.1,10.579,32.157,"(10.5791, 32.1574)",2.1,South Sudan,Government of South Sudan-SSDM/A-SSLM/A Conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11346,Libya,Government of Libya,111,Government of Zimbabwe (Rhodesia),"Forces of Muammar Gaddafi, NTC","1126, 1127",,2,,2011,2,1,4,2011-02-28,1,2011-03-04,1,1,2011-11-23,,620,552,,,620,4,25.1,32.757,12.728,"(32.7571, 12.7276)",1,Libya,Libyan Civil War,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11346,Libya,Government of Libya,111,,ASL,7046,,2,,2013,1,1,3,2011-02-28,1,2013-11-29,1,0,,,620,,,,620,4,25.1,32.118,20.129,"(32.1177, 20.1293)",1,Libya,Libyan Civil War (Broader Benghazi Conflict),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
11346,Libya,Government of Libya,111,,"Forces of Khalifa al-Ghawil, Forces of the House of Representatives, PFLL","5802, 6814, 6893",,2,,2017,1,1,3,2011-02-28,1,2017-05-18,1,1,2017-11-12,,620,,,,620,4,25.1,27.550,14.269,"(27.5501, 14.2690)",1,Libya,Libyan Civil War (Western Libya clashes),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
11346,Libya,Government of Libya,111,,Forces of the House of Representatives,5802,"Government of Sudan, Government of United Arab Emirates",2,,2019,2,1,4,2011-02-28,1,2019-02-21,2,0,,,620,,,"625, 696",620,4,25.1,25.904,13.897,"(25.9044, 13.8972)",1,Libya,Libyan Civil War (Haftar’s Tripoli offensive),0,0,Divya Saikumar,,2,1,0,0,0,0,0,0,0,0,,
11347,Mali,Government of Mali,72,,AQIM,539,,2,,2009,1,0,3,2009-06-10,1,2009-06-16,1,1,2009-07-16,,432,,,,432,4,25.1,19.450,0.367,"(19.45, 0.3667)",4,Mali,AQIM’s regional insurgency,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11347,Mali,Government of Mali,72,,"Ansar Dine, Military faction (Red Berets)","1157, 1164",,2,,2012,1,0,3,2009-06-10,1,2012-01-24,1,0,,,432,,,,432,4,25.1,19.461,0.859,"(19.4614, 0.8589)",1,Mali,AQIM’s regional insurgency (Mali War),0,0,Divya Saikumar,,3,1,1,0,0,0,0,0,0,0,,
11348,"South Sudan, Sudan",Government of South Sudan,113,,Government of Sudan,112,,1,Common border,2012,1,0,2,2012-03-27,1,2012-03-27,1,1,2012-12-26,,626,,625,,"625, 626",4,25.1,11.000,30.000,"(11, 30)",4,Sudan,Sudan–South Sudan conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11349,China,Government of China,135,,ETIM,1156,,1,"East Turkestan
",2008,1,0,3,1990-04-05,1,2008-08-10,1,1,2008-08-29,,710,,,,710,3,25.1,41.728,82.936,"(41.7278, 82.9364)",1,China,2008 Beijing Olympics terrorist plots,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
11350,Bangladesh,Government of Bangladesh,143,,"PBCP, PBCP-J","1165, 805",,2,,2005,1,0,3,1994-04-24,1,2005-02-08,1,0,,,771,,,,771,3,25.1,23.721,89.531,"(23.7207, 89.5306)",3,Bangladesh,PBCP insurgency and Bangladesh’s Maoist conflict,0,0,Divya Saikumar,,-10,1,1,1,1,1,1,1,1,1,,
