conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version,onsetprimregion,onsetlocation,locprec,latitude,longitude,sources,coder
328,"Cambodia (Kampuchea), Vietnam (North Vietnam)",Government of Cambodia (Kampuchea),148,,Government of Vietnam (North Vietnam),150,,1,Common Border,1975,1,0,2,5/1/75,1,12/31/75,5,0,,,811,,816,,"811, 816",3,24.1,Common Border,Common Border,,12.831855,107.373295,,Tyler
329,Ethiopia,Government of Ethiopia,97,,Ogaden Liberation Front,1056,,1,Ogaden,1964,1,0,3,1/11/64,2,1/11/64,2,1,12/31/64,,530,,,,530,4,24.1,Ogaden,Tog Wajaale,,9.599471,43.334456,,Tyler
329,Ethiopia,Government of Ethiopia,97,,WSLF,496,,1,Ogaden,1976,1,0,3,1/11/64,2,10/31/76,3,0,,,530,,,,530,4,24.1,Ogaden (region),.,5,8,44,OnWar.com (2000),Helge Holtermann
329,Ethiopia,Government of Ethiopia,97,,AIAI,542,,1,Ogaden,1993,1,1,3,1/11/64,2,10/13/93,1,0,,,530,,,,530,4,24.1,,,,7.666667,42.83333,,Tyler
329,Ethiopia,Government of Ethiopia,97,,"AIAI, ONLF","497, 542",,1,Ogaden,1996,1,1,3,1/11/64,2,8/9/96,2,1,12/31/96,,530,,,,530,4,24.1,Somali region,.,5,8,44,Uppsala Conflict Database,Helge Holtermann
329,Ethiopia,Government of Ethiopia,97,,ONLF,497,,1,Ogaden,1998,1,1,3,1/11/64,2,12/31/98,5,0,,,530,,,,530,4,24.1,,,,7,44,,Tyler
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1975,2,1,3,12/7/75,1,12/7/75,1,0,,,850,,,,850,3,24.1,East Timor,Dili,1,-8.558600426,125.5736008,Uppsala Conflict Database,Helge Holtermann
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1992,1,1,3,12/7/75,1,12/15/92,2,1,12/15/92,,850,,,,850,3,24.1,East Timor,.,5,-8.833330154,125.75,Uppsala Conflict Database,Helge Holtermann
330,Indonesia,Government of Indonesia,155,,CNRT,290,,1,East Timor,1997,1,1,3,12/7/75,1,5/31/97,1,0,,,850,,,,850,3,24.1,East Timor,.,5,-8.833330154,125.75,Keesing’s (1997:41643),Helge Holtermann
331,Morocco,Government of Morocco,108,,POLISARIO,563,,1,Sahrawi Arab Democratic Republic (Western Sahara),1975,1,0,3,9/1/75,1,11/4/75,1,0,,,600,,,,600,4,24.1,Morocco-West Sahara border area,.,5,28,-11,Keesing’s (1975: 27418),Helge Holtermann
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,1977,1,0,3,12/31/77,6,12/31/77,6,0,,,541,,,,541,4,24.1,Mozambique-Zimbabwe border area,,5,-19.5,33,Keesing’s (1977:28202),Helge Holtermann
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,2013,1,1,3,12/31/77,6,10/12/13,1,0,,,541,,,,541,4,24.1,,,,-19.211562,34.724944,,Tyler
332,Mozambique,Government of Mozambique,100,,Renamo,498,,2,,2016,1,1,3,12/31/77,6,4/10/16,1,1,11/7/16,,541,,,,541,4,24.1,,,,-17.593611,33.266667,,Tyler
332,Mozambique,Government of Mozambique,100,,ASWJ,7032,,2,,2018,1,1,3,12/31/77,6,7/10/18,1,0,,,541,,,,541,4,24.1,,,,-10.589609,40.340574,,Tyler
333,Afghanistan,Government of Afghanistan,130,,PDPA,291,,2,,1978,2,1,3,7/2/75,6,4/27/78,1,0,,,700,,,,700,3,24.1,Velayat-e Kabol,Kabul,1,34.51666641,69.18333435,Keesing's,Helge Holtermann
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1974,1,0,2,1/19/74,1,1/20/74,2,1,12/31/74,,710,,816,,"710, 816",3,24.1,Parcel Islands,Parcel Islands,,16.235471,111.694472,,Tyler
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1978,1,0,2,1/19/74,1,12/31/78,5,0,,,710,,816,,"710, 816",3,24.1,.,.,,-9999,-9999,,Tyler
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1983,1,1,2,1/19/74,1,12/31/83,5,0,,,710,,816,,"710, 816",3,24.1,,,,22.862043,105.913176,,Tyler
334,"China, Vietnam (North Vietnam)",Government of China,135,,Government of Vietnam (North Vietnam),150,,1,Various,1986,1,1,2,1/19/74,1,12/31/86,5,0,,,710,,816,,"710, 816",3,24.1,,,,23.096711,105.274738,,Tyler
335,India,Government of India,141,,TNV,305,,1,Tripura,1979,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,24.1,Tripura,Tripura,,23.569979,91.655723,,Tyler
335,India,Government of India,141,,ATTF,306,,1,Tripura,1992,1,0,3,7/9/79,1,10/12/92,1,1,12/31/92,,750,,,,750,3,24.1,Tripura state,.,5,24,92,Keesing’s (1992: 39145),Helge Holtermann
335,India,Government of India,141,,"ATTF, NLFT","306, 307",,1,Tripura,1997,1,0,3,7/9/79,1,6/10/97,1,1,11/7/97,,750,,,,750,3,24.1,,,,23.916667,91.5,,Tyler
335,India,Government of India,141,,NLFT,307,,1,Tripura,1999,1,0,3,7/9/79,1,9/26/99,1,0,,,750,,,,750,3,24.1,,,,24,92,,Tyler
336,Nicaragua,Government of Nicaragua,14,,FSLN,758,,2,,1977,1,0,3,12/27/74,2,10/10/77,1,0,,,93,,,,93,5,24.1,Managua,Managua,,12.133909,-86.239975,,Tyler
336,Nicaragua,Government of Nicaragua,14,,Contras,759,,2,,1982,1,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,24.1,,,,12.09664,-86.314837,,Tyler
337,Somalia,Government of Somalia,95,,SSDF,499,,2,,1982,1,0,3,1/18/82,1,12/31/82,5,0,,,520,,,,520,4,24.1,"Puntland state, near Ethiopian border",Mudug province,8,7.599999905,48.5,(Keesing’s 1982:31688; Abdirahman 2001),Helge Holtermann
337,Somalia,Government of Somalia,95,,SNM,500,,2,,1986,1,0,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,24.1,,Sanaag,,10.115612,47.747406,,Tyler
337,Somalia,Government of Somalia,95,,SRRC,504,,2,,2001,1,1,3,1/18/82,1,5/12/01,2,0,,,520,,,,520,4,24.1,Gobolka Banaadir,Mogadishu,1,2.066666603,45.36666489,Keesing’s (2001:44142 ),Helge Holtermann
337,Somalia,Government of Somalia,95,Government of Ethiopia,ARS/UIC,505,Government of Eritrea,2,,2006,1,1,4,1/18/82,1,10/24/06,1,0,,,520,530,,531,520,4,24.1,Gobolka Jubbada Dhexe,Bu'aale,2,1.083333254,42.58333206,Uppsala Conflict Database,Helge Holtermann
338,Iran,Government of Iran,114,,MEK,308,,2,,1979,1,0,3,8/13/72,1,12/31/79,5,0,,,630,,,,630,2,24.1,Iran (country),.,7,32,53,Uppsala Conflict Database;Keesing’s (1979:29744),Helge Holtermann
338,Iran,Government of Iran,114,,MEK,308,,2,,1986,1,1,3,8/13/72,1,12/31/86,5,0,,,630,,,,630,2,24.1,.,.,99,31.999203,45.840563,.,Tyler
338,Iran,Government of Iran,114,,MEK,308,,2,,1991,1,1,3,8/13/72,1,4/3/91,3,1,4/3/91,,630,,,,630,2,24.1,.,.,99,34.683333,44.966667,.,Tyler
338,Iran,Government of Iran,114,,MEK,308,,2,,1993,1,1,3,8/13/72,1,4/9/93,1,1,12/11/93,,630,,,,630,2,24.1,,,,33.266667,46.4,,Tyler
338,Iran,Government of Iran,114,,MEK,308,,2,,1997,1,1,3,8/13/72,1,2/18/97,1,1,11/2/97,,630,,,,630,2,24.1,Iranian Kurdistan region,.,5,34.29999924,47.09999847,Agence France Presse,Helge Holtermann
338,Iran,Government of Iran,114,,MEK,308,,2,,1999,1,1,3,8/13/72,1,11/25/99,1,0,,,630,,,,630,2,24.1,,,,31.320278,48.669167,,Tyler
338,Iran,Government of Iran,114,,PJAK,309,,2,,2005,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,24.1,Azerbaijan-e-Gharbi,Urmia,1,37.55250168,45.07580185,Samii (2005),Helge Holtermann
338,Iran,Government of Iran,114,,PJAK,309,,2,,2018,1,1,3,8/13/72,1,7/20/18,1,0,,,630,,,,630,2,24.1,,,,35.4583,46.3417,,Tyler
338,Iran,Government of Iran,114,,Jaish al-Adl,4364,,2,,2023,1,1,3,8/13/72,1,12/15/23,1,0,,,630,,,,630,2,24.1,,,,26.23682,61.39901,,Tyler
339,Iran,Government of Iran,114,,APCO,311,,1,Arabistan,1979,1,0,3,5/30/79,1,5/31/79,1,0,,,630,,,,630,2,24.1,Khuzistan,Ahwaz,1,31.32900047,48.69100189,Uppsala Conflict Database,Helge Holtermann
340,Saudi Arabia,Government of Saudi Arabia,122,,JSM,312,,2,,1979,1,0,3,11/20/79,1,11/20/79,1,1,12/4/79,,670,,,,670,2,24.1,Mecca District,Mecca,1,21.42560005,39.83779907,Keesing’s (1980:30247),Helge Holtermann
341,Liberia,Government of Liberia,79,,Military faction (forces of Samuel Doe),506,,2,,1980,1,0,3,4/12/80,1,4/12/80,1,1,4/14/80,,450,,,,450,4,24.1,Montserrado County,Monrovia,1,6.310599804,-10.8046999,GlobalSecurity.org (2005),Helge Holtermann
341,Liberia,Government of Liberia,79,,NPFL,507,,2,,1989,1,0,3,4/12/80,1,12/26/89,1,0,,,450,,,,450,4,24.1,Nimba county,Butuo,2,7.079999924,-8.449999809,Adeleke (1995),Helge Holtermann
341,Liberia,Government of Liberia,79,,LURD,509,,2,,2000,1,0,3,4/12/80,1,5/31/00,3,0,,,450,,,,450,4,24.1,Lofa,Zorzor,2,7.777699947,-9.432700157,ACLED (Raleigh and Hegre 2005); Uppsala Conflict Database; Keesing's,Helge Holtermann
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1978,1,0,3,6/7/68,1,10/22/78,1,0,,,230,,,,230,1,24.1,Basque,Basque,,42.871474,-2.664215,,Tyler
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1985,1,0,3,6/7/68,1,12/23/85,1,0,,,230,,,,230,1,24.1,Basque,Basque,,43.017244,-2.635632,,Tyler
342,Spain,Government of Spain,35,,ETA,313,,1,Basque,1991,1,0,3,6/7/68,1,6/28/91,1,1,12/13/91,,230,,,,230,1,24.1,Basque country,San Sebastián,4,43.29299927,-1.95599997,Keesing’s (1991: 38300),Helge Holtermann
343,Tunisia,Government of Tunisia,110,,R√©sistance Arm√©e Tunisienne,511,,2,,1980,1,0,3,1/27/80,1,1/28/80,2,1,1/28/80,,616,,,,616,4,24.1,Gafsa district,Gafsa,1,34.42499924,8.784166336,Keesing’s (1980: 30261 ),Helge Holtermann
343,Tunisia,Government of Tunisia,110,,AQIM,539,,2,,2013,1,0,3,1/27/80,1,10/17/13,1,0,,,616,,,,616,4,24.1,,,,35.183333,8.65,,Tyler
344,Gambia,Government of Gambia,71,Government of Senegal,NRC,512,,2,,1981,1,0,4,7/30/81,1,7/30/81,1,1,8/5/81,,420,433,,,420,4,24.1,Banjul,Banjul,1,13.45305538,-16.57749939,Keesing’s (1981:31165),Helge Holtermann
345,South Africa,Government of South Africa,102,,ANC,513,,2,,1981,1,0,3,2/1/78,1,8/7/81,1,0,,,560,,,,560,4,24.1,Pretoria,Pretoria,,-25.737739,28.200884,.,Tyler
345,South Africa,Government of South Africa,102,,ANC,513,,2,,1985,1,0,3,2/1/78,1,6/26/85,1,0,,,560,,,,560,4,24.1,,,,-26.289762,28.188649,,Tyler
346,"Argentina, United Kingdom",Government of Argentina,26,,Government of United Kingdom,28,,1,Malvinas/Falkland Islands,1982,1,0,2,4/2/82,1,5/2/82,1,1,6/14/82,,160,,200,,"160, 200","1, 5",24.1,Malvinas/Falkland Islands,Malvinas/Falkland Islands,,-51.804142,-59.835181,,Tyler
347,India,Government of India,141,,PLA,314,,1,Manipur,1982,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,24.1,Manipur and Nagaland,Imphal,8,25.24166679,94.03333282,Keesing’s (1982: 31693),Helge Holtermann
347,India,Government of India,141,,UNLF,315,,1,Manipur,1993,1,0,3,4/26/79,1,12/31/93,5,0,,,750,,,,750,3,24.1,,,,24.790381,93.94411,,Tyler
347,India,Government of India,141,,PLA,314,,1,Manipur,1998,1,0,3,4/26/79,1,12/31/98,5,0,,,750,,,,750,3,24.1,,,,24.799508,93.98513,,Tyler
347,India,Government of India,141,,UNLF,315,,1,Manipur,2003,1,0,3,4/26/79,1,7/21/03,1,0,,,750,,,,750,3,24.1,Manipur,.,5,25,94,Uppsala Conflict Database; Sarangthem,Helge Holtermann
348,Kenya,Government of Kenya,91,,Military faction (forces of Hezekiah Ochuka),514,,2,,1982,1,0,3,8/1/82,1,8/1/82,1,1,8/21/82,,501,,,,501,4,24.1,Rift Valley and Nairobi Area,Nanyuki (coded),6,-0.066,37.03300095,,Helge Holtermann
349,"Chad, Nigeria",Government of Chad,87,,Government of Nigeria,84,,1,Lake Chad,1983,1,0,2,4/18/83,1,4/24/83,1,1,11/1/83,,483,,475,,"475, 483",4,24.1,Lake Chad,Lake Chad,,13.10089,14.447776,,Tyler
350,"Grenada, United States of America",Government of Grenada,9,,Government of United States of America,3,,2,,1983,1,0,2,10/25/83,1,10/25/83,1,1,10/27/83,,55,,2,,"2, 55",5,24.1,Grenada,Grenada,,12.112965,-61.680865,,Tyler
351,India,Government of India,141,,Sikh insurgents,319,,1,Punjab/Khalistan,1983,1,0,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,24.1,Punjab,.,5,30.89999962,75.84999847,Uppsala Conflict Database,Helge Holtermann
352,Sri Lanka,Government of Sri Lanka,145,,"LTTE, TELO","320, 321",,1,Eelam,1984,1,0,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,24.1,North Eastern Province,Tirunelvely,2,9.682999611,80.01999664,Uppsala Conflict Database; Senewiratne (2006),Helge Holtermann
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2003,1,1,3,7/27/75,1,6/14/03,1,1,8/9/03,,780,,,,780,3,24.1,,,,6.8523,79.8656,,Tyler
352,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2005,1,1,3,7/27/75,1,12/2/05,1,0,,,780,,,,780,3,24.1,,,,9.6567,80.0137,,Tyler
353,Cameroon,Government of Cameroon,83,Government of France,UPC,564,,2,,1960,2,1,4,1/31/60,4,1/31/60,4,0,,,471,220,,,471,4,24.1,Bamileke (Province de l' Ouest),.,3,5.25,10.5,Keesing’s (1960:17308),Helge Holtermann
353,Cameroon,Government of Cameroon,83,,Military faction (forces of Ibrahim Saleh),515,,2,,1984,1,1,3,1/31/60,4,4/6/84,1,1,4/9/84,,471,,,,471,4,24.1,,,,3.989975,9.877144,,Tyler
353,Cameroon,Government of Cameroon,83,Government of Chad,JAS,1051,,2,,2015,1,1,4,1/31/60,4,1/12/15,1,0,,,471,483,,,471,4,24.1,,,,11.1621,14.01151,,Tyler
353,Cameroon,Government of Cameroon,83,,JAS,1051,,2,,2020,1,1,3,1/31/60,4,9/29/20,1,1,12/16/20,,471,,,,471,4,24.1,,,,11.1468,13.89296,,Tyler
353,Cameroon,Government of Cameroon,83,,JAS,1051,,2,,2022,1,1,3,1/31/60,4,8/4/22,1,0,,,471,,,,471,4,24.1,,,,11.003459,13.941092,,Tyler
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1984,1,0,3,5/1/83,1,8/15/84,1,0,,,640,,,,640,2,24.1,Siirt province,Eruh,8,37.52999878,43.38000107,Uppsala Conflict Database,Helge Holtermann
354,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2015,1,1,3,5/1/83,1,7/30/15,1,0,,,640,,,,640,2,24.1,,,,37.075333,41.215694,,Tyler
355,"Burkina Faso, Mali",Government of Burkina Faso,78,,Government of Mali,72,,1,Agacher Strip,1985,1,0,2,12/25/85,1,12/26/85,2,1,12/31/85,,439,,432,,"432, 439",4,24.1,Agacher Strip,Agacher Strip,,13.605291,-2.768711,,Tyler
356,"Laos, Thailand",Government of Laos,149,,Government of Thailand,147,,1,Common Border,1986,1,0,2,6/16/82,1,12/31/86,5,0,,,812,,800,,"800, 812",3,24.1,,,,17.995707,103.067434,,Tyler
357,Suriname,Government of Suriname,19,,SLA,760,,2,,1987,1,0,3,8/21/86,1,10/12/87,1,1,12/31/87,,115,,,,115,5,24.1,,,,5.782054,-55.184201,,Tyler
358,Togo,Government of Togo,82,,MTD,516,,2,,1986,1,0,3,9/23/86,2,9/23/86,2,1,9/24/86,,461,,,,461,4,24.1,Lome district,Lome,1,6.13194418,1.222777843,Keesing’s (1987: 35110),Helge Holtermann
358,Togo,Government of Togo,82,,JNIM,6716,,2,,2022,1,0,3,9/23/86,2,7/10/22,2,0,,,461,,,,461,4,24.1,,,,10.975,0.637,,Tyler
359,South Yemen,Government of South Yemen,124,,YSP - AFI,324,,2,,1986,2,1,3,1/13/86,1,1/13/86,1,1,1/20/86,,680,,,,680,2,24.1,,,,16.431631,49.716791,,Tyler
360,Burkina Faso,Government of Burkina Faso,78,,Popular Front,517,,2,,1987,1,0,3,10/15/87,1,10/15/87,1,1,10/15/87,,439,,,,439,4,24.1,Kadiogo,Ouagadougou,1,12.3702774,-1.524722219,Keesing’s (1987:35426); OnWar (2000),Helge Holtermann
360,Burkina Faso,Government of Burkina Faso,78,Government of Mali,JNIM,6716,,2,,2018,1,0,4,10/15/87,1,5/22/18,1,0,,,439,432,,,439,4,24.1,,,,12.370278,-1.524722,,Tyler
361,"Chad, Libya",Government of Chad,87,,Government of Libya,111,,1,Aozou strip,1987,2,1,2,8/8/87,1,8/8/87,1,1,9/12/87,,483,,620,,"483, 620",4,24.1,,,,21.816424,17.428051,,Tyler
362,Comoros,Government of Comoros,107,,Presidential guard,518,,2,,1989,1,0,3,11/27/89,2,11/29/89,1,1,11/29/89,,581,,,,581,4,24.1,Grande Comore,Moroni,2,-11.70400047,43.24000168,"Nations Encyclopedia (2003); Yosy, Cooper, and Ferreira (2003)",Helge Holtermann
363,Ethiopia,Government of Ethiopia,97,,ALF,519,,1,Afar,1975,1,0,3,6/30/75,3,6/30/75,3,0,,,530,,,,530,4,24.1,Asayita,Asayita,,11.574438,41.436788,,Tyler
363,Ethiopia,Government of Ethiopia,97,,ARDUF,520,,1,Afar,1996,1,0,3,6/30/75,3,12/31/96,5,1,12/31/96,,530,,,,530,4,24.1,Afar region,.,5,12,41.5,Uppsala Conflict Database; Minorities at Risk (2007),Helge Holtermann
364,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1990,1,0,3,2/6/84,1,2/12/90,3,0,,,750,,,,750,3,24.1,,,,33.91667,76.66667,,Tyler
365,India,Government of India,141,,ULFA,326,,1,Assam,1990,1,0,3,12/31/83,5,11/30/90,2,1,11/30/90,,750,,,,750,3,24.1,Assam,.,5,26,93,Uppsala Conflict Database,Helge Holtermann
365,India,Government of India,141,,ULFA,326,,1,Assam,1994,1,0,3,12/31/83,5,12/31/94,5,0,,,750,,,,750,3,24.1,Assam state,.,5,26,93,Uppsala Conflict Database,Helge Holtermann
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1990,1,0,3,5/2/89,3,6/6/90,1,0,,,850,,,,850,3,24.1,Aceh province,.,3,4,97,Uppsala Conflict Database,Helge Holtermann
366,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1999,1,0,3,5/2/89,3,6/1/99,1,0,,,850,,,,850,3,24.1,Aceh region,.,5,4,97,Uppsala Conflict Database,Helge Holtermann
367,Panama,Government of Panama,16,,Military faction (forces of Mois√©s Giroldi),761,,2,,1989,1,0,3,10/3/89,1,10/3/89,1,1,10/3/89,,95,,,,95,5,24.1,Panama,Panama city,1,8.966667175,-79.53333282,Uppsala Conflict Database,Helge Holtermann
368,"Panama, United States of America",Government of Panama,16,,Government of United States of America,3,,2,,1989,1,0,2,12/16/89,1,12/23/89,2,1,12/23/89,,95,,2,,"2, 95",5,24.1,,,,8.966667,-79.533333,,Tyler
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1990,1,0,3,4/6/89,1,2/7/90,1,1,10/1/90,,910,,,,910,3,24.1,,,,-6.315278,155.496389,,Tyler
369,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1992,1,0,3,4/6/89,1,8/2/92,1,0,,,910,,,,910,3,24.1,,,,-6.213186,155.53674,,Tyler
370,Romania,Government of Romania,56,,"Military faction (forces of Nicolae Ceausescu), NSF","329, 6137",,2,,1989,1,0,3,12/17/89,2,12/22/89,2,1,12/29/89,,360,,,,360,1,24.1,Rumania (country),.,7,46,25,Keesing’s (1989:37104); Uppsala Conflict Database,Helge Holtermann
371,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,,1,Kuwait,1990,2,1,2,8/2/90,1,8/2/90,1,0,,,645,,690,,"645, 690",2,24.1,,,,29.369722,47.978333,,Tyler
372,Mali,Government of Mali,72,,MPA,521,,1,Azawad,1990,1,0,3,6/28/90,1,7/21/90,2,0,,,432,,,,432,4,24.1,Gao,Menaka,1,15.91666698,2.400000095,Uppsala Conflict Database,Helge Holtermann
372,Mali,Government of Mali,72,,FIAA,522,,1,Azawad,1994,1,0,3,6/28/90,1,10/4/94,1,1,12/18/94,,432,,,,432,4,24.1,Gao region,Gao,2,16.26666641,-0.050000001,Keesing’s (1994: 40267),Helge Holtermann
372,Mali,Government of Mali,72,,ATNMC,523,,1,Azawad,2007,1,0,3,6/28/90,1,8/31/07,1,0,,,432,,,,432,4,24.1,Iforas,Tin-Zaouatene ,2,19.96,2.86,Factiva/Reuters 2007-09-02,Johan Dittrich Hallberg
372,Mali,Government of Mali,72,,CMA,1158,,1,Azawad,2012,1,0,3,6/28/90,1,1/24/12,1,1,3/31/12,,432,,,,432,4,24.1,,,,19.461389,0.858889,,Tyler
372,Mali,Government of Mali,72,,CMA,1158,,1,Azawad,2014,1,1,3,6/28/90,1,5/17/14,1,0,,,432,,,,432,4,24.1,,,,18.441111,1.407778,,Tyler
373,Niger,Government of Niger,75,,CRA,525,,1,Air and Azawad,1994,1,0,3,1/19/94,1,5/16/94,1,1,9/26/94,,436,,,,436,4,24.1,,,,19.0625,8.42,,Tyler
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FPR,527,,2,,1990,2,1,4,10/1/90,1,10/3/90,1,0,,,517,490,,,517,4,24.1,Byumba district,.,3,-1.5,30.17000008,"Keesing’s (1990:37765); The Guardian (Oct 4, 1990)",Helge Holtermann
374,Rwanda,Government of Rwanda,94,,ALiR,1128,,2,,1996,1,1,3,10/1/90,1,7/12/96,1,0,,,517,,,,517,4,24.1,,,,-1.75,29.5,,Tyler
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2009,2,1,4,10/1/90,1,2/16/09,1,0,,,517,490,,,517,4,24.1,,,,-0.666667,28.75,,Tyler
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),FDLR-FOCA,528,,2,,2016,1,1,4,10/1/90,1,3/29/16,2,1,11/15/16,,517,490,,,517,4,24.1,,,,-1.14316,28.902785,,Tyler
374,Rwanda,Government of Rwanda,94,Government of DR Congo (Zaire),"FDLR-FOCA, FDLR-RUD, RMDC","528, 5801, 6684",,2,,2019,1,1,4,10/1/90,1,5/25/19,1,0,,,517,490,,,517,4,24.1,,,,-1.398889,28.813333,,Tyler
374,Rwanda,Government of Rwanda,94,,FDLR-FOCA,528,,2,,2022,1,1,3,10/1/90,1,8/4/22,1,0,,,517,,,,517,4,24.1,,,,-1.52766,29.34873,,Tyler
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1990,1,0,3,12/31/88,3,8/31/90,2,1,12/31/90,,433,,,,433,4,24.1,Casamance,.,5,12.75,-15.5,Uppsala Conflict Database; Keesing’s (1991: 37949),Helge Holtermann
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1992,1,0,3,12/31/88,3,9/1/92,1,0,,,433,,,,433,4,24.1,,,,12.403611,-16.411389,,Tyler
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1995,1,0,3,12/31/88,3,4/27/95,1,1,12/1/95,,433,,,,433,4,24.1,,,,12.407778,-16.52,,Tyler
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1997,1,0,3,12/31/88,3,3/18/97,1,0,,,433,,,,433,4,24.1,,,,12.373056,-16.558611,,Tyler
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2000,1,1,3,12/31/88,3,4/11/00,1,0,,,433,,,,433,4,24.1,,,,13.583333,-13.966667,,Tyler
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2003,1,1,3,12/31/88,3,1/20/03,3,1,10/11/03,,433,,,,433,4,24.1,,,,12.382222,-16.748333,,Tyler
375,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2011,1,1,3,12/31/88,3,12/20/11,1,1,12/30/11,,433,,,,433,4,24.1,,,,12.963056,-16.181944,,Tyler
376,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1990,1,0,3,1/19/90,3,8/31/90,3,0,,,365,,,,365,1,24.1,Baki Sahari,Baku,1,40.39527893,49.88222122,Uppsala Conflict Database; Keesing’s (1990:37168),Helge Holtermann
377,Russia (Soviet Union),Government of Russia (Soviet Union),57,,APF,331,,1,Azerbaijan,1990,1,0,3,1/20/90,2,1/23/90,2,1,1/27/90,,365,,,,365,1,24.1,Baki Sahari,Baku,1,40.39527893,49.88222122,Uppsala Conflict Database,Helge Holtermann
378,Trinidad and Tobago,Government of Trinidad and Tobago,8,,Jamaat al-Muslimeen,762,,2,,1990,1,0,3,7/27/90,1,8/2/90,2,1,8/2/90,,52,,,,52,5,24.1,Port of Spain,Port of Spain,1,10.64999962,-61.51666641,Keesing’s (1990:37606),Helge Holtermann
379,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1991,1,0,3,11/12/91,2,11/13/91,2,0,,,522,,,,522,4,24.1,Tadjoura district,Tadjoura,1,11.78527737,42.88444519,Uppsala Conflict Database,Helge Holtermann
379,Djibouti,Government of Djibouti,96,,FRUD-C,531,,2,,1999,1,0,3,11/12/91,2,7/24/99,1,1,8/31/99,,522,,,,522,4,24.1,Obock district,Medeho,1,11.97299957,43.02600098,"Horn of Africa Bulletin 1999, vol.11, No.4, pp.2",Helge Holtermann
380,Georgia,Government of Georgia,63,,National Guard and Mkhedrioni,332,,2,,1991,1,0,3,12/22/91,1,12/28/91,2,0,,,372,,,,372,1,24.1,Abashis Raioni,Tblisi,1,41.72499847,44.79079819,Keesing’s (1992:38731),Helge Holtermann
381,Haiti,Government of Haiti,6,,Military faction (forces of Himmler Rebu and Guy Francois),763,,2,,1989,1,0,3,4/3/89,1,4/8/89,2,1,4/8/89,,41,,,,41,5,24.1,Departement de l'Ouest,Port-au-Prince,1,18.53919983,-72.33499908,Keesing’s (1989:36586),Helge Holtermann
381,Haiti,Government of Haiti,6,,Military faction (forces of Raol C√©dras),764,,2,,1991,1,0,3,4/3/89,1,10/2/91,2,1,10/2/91,,41,,,,41,5,24.1,,,,18.53917,-72.335,,Tyler
